user_id,betting_count,betting_sum,credit_count,credit_sum,utility_count,utility_sum,transport_count,transport_sum,government_count,government_sum,income_count,income_sum,shops_count,shops_sum,cafes_count,cafes_sum,hotels_count,hotels_sum,entertainment_count,entertainment_sum,health_count,health_sum,parking_count,parking_sum,commission_count,commission_sum,atm_count,atm_sum,online_services_count,online_services_sum,person_transfer_count,person_transfer_sum,small_business_count,small_business_sum,credit_taken_count,credit_payment_count,total_income,total_expense,transaction_count,max_income,max_expense,avg_transaction,expense_to_income_ratio,betting_expense_ratio,credit_expense_ratio,entertainment_expense_ratio,hotels_expense_ratio,cafes_expense_ratio,utility_expense_ratio,shops_expense_ratio,betting_count_ratio,credit_count_ratio,utility_count_ratio,transport_count_ratio,risk_score,label
59,117,1958892.88,108,4762540.25,115,1135787.38,107,2441612.81,86,1403034.15,204,14967267.1,248,3982939.02,74,703274.6,12,87364.98,8,23478.27,1,3599.3,0,0.0,5,1156.98,3,42398.72,4,52992.82,932,19338651.71,147,2353942.3,35,73,29478622.58,24008108.44,2217,1934526.35,1346224.05,24125.72,0.8144,0.0816,0.1984,0.001,0.0036,0.0293,0.0473,0.1659,0.0528,0.0487,0.0519,0.0483,10,0
60,125,1477068.39,118,3144313.47,118,756830.02,108,537922.76,89,1099213.83,241,15338562.3,256,3586896.38,76,3980661.45,17,383881.97,7,17829.26,5,29537.45,0,0.0,5,1818.97,6,23938.0,5,9303.91,977,17965856.71,184,2289599.24,30,88,27022984.91,24547768.07,2390,1131407.55,714119.46,21577.72,0.9084,0.0602,0.1281,0.0007,0.0156,0.1622,0.0308,0.1461,0.0523,0.0494,0.0494,0.0452,10,0
61,144,2567348.82,115,4164429.35,128,1775580.84,129,1747943.52,101,1642371.86,234,14465440.01,299,3769128.4,84,1040495.03,17,682012.32,3,21678.59,5,38497.46,0,0.0,6,2388.29,9,366965.61,7,45726.25,1019,18722064.25,194,2538725.44,27,88,27858237.54,26437266.08,2544,1128245.41,902874.04,21342.57,0.949,0.0971,0.1575,0.0008,0.0258,0.0394,0.0672,0.1426,0.0566,0.0452,0.0503,0.0507,5,0
62,134,1868064.44,111,3183962.12,158,1652149.21,120,927692.45,102,2255838.24,256,21160110.87,240,3559390.66,79,1917678.12,14,101635.14,6,25581.92,1,3140.56,0,0.0,8,1919.81,7,746116.21,4,146767.43,989,19011849.44,167,2296315.13,29,82,28466684.61,31829816.14,2452,1214486.85,1533969.89,24590.74,1.1181,0.0587,0.1,0.0008,0.0032,0.0602,0.0519,0.1118,0.0546,0.0453,0.0644,0.0489,10,0
63,146,2336869.21,111,2076632.11,201,1783203.25,121,801358.08,108,1718234.54,246,18090468.36,312,4695965.12,92,2019320.68,14,79901.48,9,80377.91,0,0.0,0,0.0,7,2416.8,8,569344.13,9,129989.78,1080,17442426.11,191,5517553.21,35,76,29674661.06,29032807.94,2735,1130830.73,1124272.27,21465.25,0.9784,0.0805,0.0715,0.0028,0.0028,0.0696,0.0614,0.1617,0.0534,0.0406,0.0735,0.0442,5,0
64,96,1062857.33,88,4361618.91,119,1231628.56,90,1082230.96,74,1488458.32,179,10113211.46,258,6095503.52,88,1552174.18,14,162698.64,5,41647.37,2,25503.15,0,0.0,6,2040.45,6,276115.63,4,15947.96,878,17329713.96,131,1720783.37,21,67,20843795.55,26958420.3,2102,1453347.41,1498128.48,22741.3,1.2934,0.0394,0.1618,0.0015,0.006,0.0576,0.0457,0.2261,0.0457,0.0419,0.0566,0.0428,15,0
65,199,2712821.67,129,2326511.94,137,1996711.7,126,750691.56,105,2997733.43,263,11956125.83,311,4494723.69,79,901883.49,17,48481.83,6,17651.64,1,35570.59,0,0.0,12,4560.81,6,57249.4,5,220371.21,1012,18428170.02,168,3761190.24,25,104,24216624.06,26748416.92,2630,1467162.84,726201.17,19378.34,1.1045,0.1014,0.087,0.0007,0.0018,0.0337,0.0746,0.168,0.0757,0.049,0.0521,0.0479,10,0
66,247,3870743.94,136,5905282.19,126,1216210.46,145,979848.0,105,1323263.03,237,16062886.02,331,5596529.39,94,1443409.5,16,336527.65,18,62160.07,0,0.0,0,0.0,9,6327.85,2,51352.33,2,10750.08,1089,19143517.72,203,4324869.52,47,89,30970284.57,29960327.61,2820,1604836.72,1106953.83,21606.6,0.9674,0.1292,0.1971,0.0021,0.0112,0.0482,0.0406,0.1868,0.0876,0.0482,0.0447,0.0514,35,1
67,141,2580292.58,154,3124970.19,145,3425660.91,130,969686.99,100,1990160.74,259,21080912.59,328,3348049.2,96,1739216.04,19,652297.39,9,102007.28,1,246.22,0,0.0,11,1952.89,10,492852.1,9,374580.62,1111,18952223.93,196,3260227.77,40,114,36068702.05,26450118.62,2776,1412363.13,1267794.62,22521.19,0.7333,0.0976,0.1181,0.0039,0.0247,0.0658,0.1295,0.1266,0.0508,0.0555,0.0522,0.0468,-5,0
68,216,2714451.37,101,4289491.77,124,1495305.82,133,2009945.12,105,3394583.88,240,14909772.21,278,4202966.24,79,1281039.02,14,80386.13,5,21561.27,1,14147.84,0,0.0,12,6805.63,10,205862.11,4,23659.74,979,17394259.31,157,4031163.07,22,79,29426648.65,27191984.53,2511,1227650.75,1565213.66,22548.24,0.9241,0.0998,0.1577,0.0008,0.003,0.0471,0.055,0.1546,0.086,0.0402,0.0494,0.053,15,0
69,130,3130966.26,118,6617748.93,132,937797.0,123,3171582.49,108,1922272.73,231,14499678.73,294,5256074.44,79,611513.38,12,405807.0,11,13636.28,2,9749.13,0,0.0,5,5517.57,12,773884.16,8,93424.63,1114,20244263.1,157,1791159.28,35,83,30745337.17,32743634.15,2616,1413406.96,1867280.86,24269.48,1.065,0.0956,0.2021,0.0004,0.0124,0.0187,0.0286,0.1605,0.0497,0.0451,0.0505,0.047,20,1
70,140,2720085.19,102,1784345.45,158,2827573.23,134,2037765.24,104,2462340.77,219,15162748.01,284,6917440.5,99,1523003.74,10,36907.83,7,65290.5,4,20200.17,0,0.0,6,1471.22,4,206733.01,6,101651.41,1017,20802136.34,186,3107893.09,26,76,26248578.67,34061324.96,2545,1149851.72,2095336.15,23697.41,1.2976,0.0799,0.0524,0.0019,0.0011,0.0447,0.083,0.2031,0.055,0.0401,0.0621,0.0527,20,1
71,143,1481082.38,143,4311488.29,178,1241908.64,162,1191406.72,105,2938715.75,265,15194711.66,330,2413267.85,102,2716640.62,18,751516.59,10,12788.15,4,40945.32,0,0.0,6,1144.15,11,718110.43,5,34193.27,1244,23001133.52,190,3925404.01,40,103,32781660.12,28639870.47,2991,2018129.04,1099495.61,20535.45,0.8737,0.0517,0.1505,0.0004,0.0262,0.0949,0.0434,0.0843,0.0478,0.0478,0.0595,0.0542,10,0
72,123,1368032.45,168,12561634.13,113,1325060.06,143,1048112.48,88,2512853.39,226,16279417.38,307,3190802.34,78,1016257.66,9,20263.46,6,82375.61,1,5684.75,0,0.0,11,2437.36,9,398553.48,6,81853.25,1076,16490548.58,132,3311493.25,36,132,28546569.54,31985918.05,2570,1398109.42,1786284.18,23553.5,1.1205,0.0428,0.3927,0.0026,0.0006,0.0318,0.0414,0.0998,0.0479,0.0654,0.044,0.0556,15,0
73,91,2299747.7,94,2367618.09,107,2311853.0,137,1308548.54,83,1517244.02,200,10843828.54,201,3051783.22,61,763892.48,13,32950.93,4,69094.24,2,15783.49,0,0.0,8,3575.28,5,474235.32,3,80763.47,867,16169279.43,138,2711099.57,18,76,21336320.61,22927434.65,2061,711458.4,809384.75,21476.83,1.0746,0.1003,0.1033,0.003,0.0014,0.0333,0.1008,0.1331,0.0442,0.0456,0.0519,0.0665,10,0
74,135,3367074.21,157,5503209.79,103,727118.59,120,2459952.78,79,1769143.56,200,13851177.31,267,3959250.42,76,1880915.82,13,99389.9,6,108151.04,1,9791.67,0,0.0,6,3287.23,6,112939.44,4,139695.19,877,17153722.31,134,2415153.26,40,117,28473048.84,25661061.92,2252,1071007.04,1049191.56,24038.24,0.9012,0.1312,0.2145,0.0042,0.0039,0.0733,0.0283,0.1543,0.0599,0.0697,0.0457,0.0533,20,1
75,99,1723685.03,102,3161493.99,95,2569744.19,101,1667158.29,73,1696297.83,196,14149213.3,242,5086105.06,59,1477234.36,15,53404.88,11,34722.9,5,35204.57,0,0.0,5,3072.65,5,465851.3,5,13823.27,837,12794704.27,123,2145958.19,31,71,25645845.7,21713769.04,2031,1253795.08,956907.67,23318.37,0.8467,0.0794,0.1456,0.0016,0.0025,0.068,0.1183,0.2342,0.0487,0.0502,0.0468,0.0497,5,0
76,129,2077523.57,90,2027638.18,99,1907608.6,111,739982.75,73,755123.53,189,14413542.21,204,3084398.53,74,2108580.86,7,370595.68,6,2963.45,0,0.0,0,0.0,12,3991.86,7,608062.43,3,40283.64,830,16421747.9,112,1531480.48,24,66,21858642.18,24674420.31,1997,1393166.88,910069.81,23301.48,1.1288,0.0842,0.0822,0.0001,0.015,0.0855,0.0773,0.125,0.0646,0.0451,0.0496,0.0556,15,0
77,136,1567975.95,121,3542007.63,203,2055960.27,151,2036548.27,113,3347617.33,301,19725234.7,331,4539228.3,94,1461411.73,23,1031839.22,13,26895.84,1,15488.15,0,0.0,5,1456.74,6,919534.02,10,316718.9,1185,21731518.52,188,4381184.48,36,85,34568773.75,32665229.18,2944,1345062.09,1074177.4,22837.64,0.9449,0.048,0.1084,0.0008,0.0316,0.0447,0.0629,0.139,0.0462,0.0411,0.069,0.0513,-10,0
78,127,1913166.77,102,4042768.82,135,1760377.69,112,443847.66,120,3122863.19,235,12938452.15,266,2367260.98,96,1613026.78,9,93427.73,6,3761.59,4,21714.49,0,0.0,13,5363.64,12,965173.69,6,201192.18,936,14602762.65,184,4576900.22,29,73,25450117.57,24127582.16,2439,1359389.0,1356394.79,20327.06,0.948,0.0793,0.1676,0.0002,0.0039,0.0669,0.073,0.0981,0.0521,0.0418,0.0554,0.0459,10,0
79,121,1744087.94,182,7157839.77,118,1535855.81,138,2447158.39,95,996598.14,247,15587384.43,270,6014910.47,61,822870.65,6,60562.56,5,2572.08,1,5149.37,0,0.0,7,2577.02,5,129862.37,5,88270.87,985,19219437.35,132,1743401.31,58,124,30532805.78,28714778.51,2445,1923611.99,1154905.53,24232.14,0.9405,0.0607,0.2493,0.0001,0.0021,0.0287,0.0535,0.2095,0.0495,0.0744,0.0483,0.0564,15,0
80,118,2278589.86,96,2179179.47,121,1484339.69,119,2275057.61,104,1909662.78,207,14030418.99,267,5207135.01,63,991505.63,11,358643.47,6,14274.71,2,51128.82,0,0.0,5,2116.16,2,26475.51,6,67807.55,945,16357406.16,140,3350875.04,32,64,23774142.27,27094887.54,2256,1338076.76,1267495.53,22548.33,1.1397,0.0841,0.0804,0.0005,0.0132,0.0366,0.0548,0.1922,0.0523,0.0426,0.0536,0.0527,15,0
81,212,3859576.12,102,3298198.75,110,1902881.4,104,1339008.67,100,2519493.69,244,16245722.57,244,2517251.5,56,519960.66,15,165955.17,9,40507.99,0,0.0,0,0.0,8,2528.94,8,874603.83,3,74694.06,922,15614690.13,117,2014456.16,27,75,28115309.14,23426287.8,2305,1091275.94,803233.2,22360.78,0.8332,0.1648,0.1408,0.0017,0.0071,0.0222,0.0812,0.1075,0.092,0.0443,0.0477,0.0451,15,0
82,185,2616470.37,107,5075717.58,114,2464473.75,114,550968.56,88,2809665.77,244,18175182.77,243,4550974.28,80,1150834.96,13,378636.29,6,24004.59,4,47594.33,0,0.0,2,928.76,7,279342.44,4,72210.64,931,19275021.81,140,1324377.14,30,77,30616315.01,28566456.63,2342,1143952.32,1722382.66,25270.18,0.933,0.0916,0.1777,0.0008,0.0133,0.0403,0.0863,0.1593,0.079,0.0457,0.0487,0.0487,15,0
83,98,1343332.07,100,3059345.24,146,5105780.98,121,1363866.63,72,1091579.93,210,14835667.27,286,4123643.76,77,1012325.79,11,35088.71,9,33717.9,2,17112.46,0,0.0,5,2352.28,8,126414.42,10,227343.48,969,20210313.87,160,3212351.21,22,78,28124607.86,28006431.52,2357,1143321.5,1443947.59,23814.61,0.9958,0.048,0.1092,0.0012,0.0013,0.0361,0.1823,0.1472,0.0416,0.0424,0.0619,0.0513,-10,0
84,113,1125353.67,96,2896793.51,124,1903714.41,103,1220774.96,83,1505409.57,191,13308492.33,217,3478567.31,65,497863.19,9,392940.84,4,1029.54,2,12452.33,0,0.0,7,1327.58,9,68864.78,9,300178.91,783,15405541.89,130,2191450.41,33,63,23661127.05,21088187.91,2007,1570806.24,993478.47,22296.62,0.8913,0.0534,0.1374,0.0,0.0186,0.0236,0.0903,0.165,0.0563,0.0478,0.0618,0.0513,5,0
85,99,1809570.05,88,3649043.6,128,1534642.55,94,1384256.2,72,3055527.63,159,10731541.07,218,4470474.9,57,511698.38,9,20974.33,7,6148.93,2,8144.18,0,0.0,6,1972.01,6,297498.41,2,1894.8,859,12936527.35,120,2904535.05,20,68,20353043.04,23144580.42,1981,1195008.98,1098729.05,21957.41,1.1372,0.0782,0.1577,0.0003,0.0009,0.0221,0.0663,0.1932,0.05,0.0444,0.0646,0.0475,15,0
86,143,2746190.01,138,4810479.83,170,2932632.06,162,2424685.52,104,2311250.47,270,18638490.81,285,5513474.44,89,1758917.51,13,307600.91,13,68086.47,3,29397.08,0,0.0,5,1361.4,8,295417.05,7,100241.84,1190,24542828.02,185,4030323.14,34,104,34070037.37,37139473.67,2834,947470.45,1208144.02,25126.86,1.0901,0.0739,0.1295,0.0018,0.0083,0.0474,0.079,0.1485,0.0505,0.0487,0.06,0.0572,5,0
87,95,1623601.48,86,2263948.86,104,886676.41,98,929045.56,66,1443591.08,171,8607148.38,213,2550669.49,68,1895537.96,7,61007.63,5,2035.76,1,6157.07,0,0.0,7,3326.15,9,573555.16,2,24032.03,833,12434580.95,128,1948778.51,19,67,18276911.27,17474439.06,1943,2075003.78,1024793.84,18400.08,0.9561,0.0929,0.1296,0.0001,0.0035,0.1085,0.0507,0.146,0.0489,0.0443,0.0535,0.0504,0,0
88,92,1793850.32,67,1559001.73,78,705741.27,88,856260.57,60,476071.98,147,11589633.4,201,2782228.07,47,458123.14,11,154999.51,9,25962.04,1,4259.12,0,0.0,6,3318.85,14,492032.77,4,2687.53,747,15089522.39,105,2483939.73,27,40,22062178.08,16926869.18,1723,774775.99,861229.81,22628.58,0.7672,0.106,0.0921,0.0015,0.0092,0.0271,0.0417,0.1644,0.0534,0.0389,0.0453,0.0511,10,0
89,218,3319874.43,131,7308412.43,141,2803646.43,153,1280075.79,115,2905090.95,260,17300167.28,346,3525255.12,88,968974.42,16,35651.52,3,29644.89,7,50949.25,0,0.0,7,1511.94,17,1215070.16,10,270992.73,1188,21938516.74,183,3872085.6,31,100,31386968.22,36631062.39,2952,1353515.1,1204175.46,23041.34,1.1671,0.0906,0.1995,0.0008,0.001,0.0265,0.0765,0.0962,0.0738,0.0444,0.0478,0.0518,15,0
90,152,3240476.03,120,4013507.28,178,1870876.38,125,1050819.44,119,4069367.76,271,15806933.56,307,5391030.88,108,1047707.34,14,91434.55,10,132059.11,1,20955.87,0,0.0,12,8468.6,12,507970.48,6,307116.5,1229,21736356.71,193,2652330.39,36,84,30377677.39,33955863.77,2945,887948.08,2351539.69,21845.01,1.1178,0.0954,0.1182,0.0039,0.0027,0.0309,0.0551,0.1588,0.0516,0.0407,0.0604,0.0424,10,0
91,96,1871300.91,131,4186212.15,99,2062128.58,106,1124488.24,86,2031625.71,195,17325817.88,218,3264578.43,75,1209448.55,10,224853.15,5,38625.23,4,56334.36,0,0.0,5,3476.88,6,173049.52,3,69786.4,819,16643114.1,131,3066641.82,35,96,24219518.76,29358244.06,2040,1658001.06,1618994.85,26263.61,1.2122,0.0637,0.1426,0.0013,0.0077,0.0412,0.0702,0.1112,0.0471,0.0642,0.0485,0.052,25,1
92,167,2945728.45,98,3232932.09,88,960543.03,108,1091963.0,80,2100434.37,181,11515309.3,242,3337694.76,62,1152588.2,5,9724.34,6,6376.76,3,25431.37,0,0.0,3,1082.16,4,67659.11,4,41340.2,791,13270233.39,125,2767785.37,28,70,18737709.57,23997913.28,2022,870058.6,1571942.14,21135.32,1.2807,0.1227,0.1347,0.0003,0.0004,0.048,0.04,0.1391,0.0826,0.0485,0.0435,0.0534,35,1
93,103,4042333.71,120,6356477.03,176,2279306.39,157,2866688.36,130,2407081.15,250,14852792.19,300,6216339.78,99,2890760.08,17,614431.98,3,6570.44,4,27567.4,0,0.0,6,1385.52,6,269487.57,6,86936.5,1117,23496993.5,190,3015341.14,30,90,32450683.21,37628676.25,2771,1329817.54,1742244.25,25290.28,1.1596,0.1074,0.1689,0.0002,0.0163,0.0768,0.0606,0.1652,0.0372,0.0433,0.0635,0.0567,25,1
94,216,2938469.46,124,4086495.29,124,1945824.44,154,3449872.14,117,2151509.02,269,17067940.0,317,3163913.26,106,3046008.47,17,439301.57,12,148736.84,6,55919.4,0,0.0,12,5698.25,10,858679.82,7,150131.97,1151,19862201.53,200,3023901.84,35,89,27045838.99,35759732.45,2900,1027973.09,1068778.74,21657.09,1.3222,0.0822,0.1143,0.0042,0.0123,0.0852,0.0544,0.0885,0.0745,0.0428,0.0428,0.0531,20,1
95,125,1952431.66,126,4566283.73,119,1903519.8,138,1590286.28,96,2845948.14,254,14939881.48,321,5516183.15,86,1226733.21,18,244189.54,5,2150.83,1,3354.56,0,0.0,10,5005.8,7,631934.92,3,18491.29,1159,22067234.96,187,2796890.75,36,90,30612834.27,30772577.61,2725,1679594.5,1391768.58,22526.76,1.0052,0.0634,0.1484,0.0001,0.0079,0.0399,0.0619,0.1793,0.0459,0.0462,0.0437,0.0506,15,0
96,142,2667520.1,104,5608761.38,127,1978824.56,141,1864907.26,97,2513299.34,230,14675927.77,304,3992406.35,101,2914274.95,16,204989.99,7,24292.89,4,27738.52,0,0.0,9,6374.18,12,1063531.75,4,75961.17,1174,22575647.52,177,2928310.31,40,64,32362939.44,31774875.38,2719,1395820.67,1195069.24,23588.75,0.9818,0.084,0.1765,0.0008,0.0065,0.0917,0.0623,0.1256,0.0522,0.0382,0.0467,0.0519,25,1
97,139,2399099.33,160,6835039.38,122,3597741.08,129,1258538.35,88,2826430.36,240,20288962.88,317,6940755.67,79,1244268.36,16,183716.27,5,24015.37,4,22279.21,0,0.0,9,3476.83,13,874025.48,9,197667.41,1039,17148078.74,161,2491837.55,47,113,37404283.99,30695241.45,2593,1473594.93,1425308.41,26262.83,0.8206,0.0782,0.2227,0.0008,0.006,0.0405,0.1172,0.2261,0.0536,0.0617,0.047,0.0497,15,0
98,112,4796429.42,102,5465899.28,132,825064.24,103,450381.12,67,1455026.85,199,14339174.22,227,5373152.25,69,1791010.44,13,143671.33,4,119666.19,0,0.0,0,0.0,6,3971.52,5,181379.69,2,54428.29,842,16511447.0,120,1762052.87,28,74,27363073.31,26118182.27,2052,1723571.67,1568711.24,26062.99,0.9545,0.1836,0.2093,0.0046,0.0055,0.0686,0.0316,0.2057,0.0546,0.0497,0.0643,0.0502,20,1
99,120,2357628.77,125,3510936.27,98,3500807.67,98,1099546.52,84,1694980.56,183,9889373.44,226,2836669.73,78,1529152.94,9,19015.57,6,26043.63,1,6127.7,0,0.0,3,472.81,9,508847.39,2,17688.47,872,21506904.14,150,2854793.76,30,95,20495821.52,31060601.99,2119,742511.35,1153823.99,24330.54,1.5155,0.0759,0.113,0.0008,0.0006,0.0492,0.1127,0.0913,0.0566,0.059,0.0462,0.0462,30,1
100,174,4053984.99,106,2824820.1,99,1137549.72,99,1651896.92,78,955430.18,195,11596795.28,251,3328849.71,62,495431.2,6,47740.17,5,30505.67,3,23320.29,0,0.0,3,675.21,5,82663.42,3,76306.34,906,18238381.44,127,3735139.43,37,69,24668472.53,24162943.95,2185,1158583.95,984486.32,22348.47,0.9795,0.1678,0.1169,0.0013,0.002,0.0205,0.0471,0.1378,0.0796,0.0485,0.0453,0.0453,20,1
101,89,1267579.46,134,5559281.39,79,1872328.43,97,1056170.23,69,2454569.35,158,8455526.96,238,4973624.84,66,893329.69,7,175345.47,4,973.47,2,23942.33,0,0.0,2,475.62,6,225456.96,5,140784.48,735,13200158.13,106,2389701.99,31,103,22711460.09,20225053.61,1840,1961574.2,1549755.92,23335.06,0.8905,0.0627,0.2749,0.0,0.0087,0.0442,0.0926,0.2459,0.0484,0.0728,0.0429,0.0527,15,0
102,136,3498396.84,129,3339693.29,146,2799500.75,132,4556256.39,92,1737911.39,246,12757591.44,256,3918839.65,72,1487202.45,12,42879.91,8,103887.25,6,35359.67,0,0.0,13,4552.29,6,626221.89,10,107930.85,1029,19450782.71,161,3674915.25,40,89,28566964.8,29920629.53,2514,1579289.39,1661494.91,23264.76,1.0474,0.1169,0.1116,0.0035,0.0014,0.0497,0.0936,0.131,0.0541,0.0513,0.0581,0.0525,10,0
103,107,2203612.0,140,4888648.13,126,1849715.15,133,1653547.17,107,1598914.4,263,15597577.05,310,5731665.1,88,2207262.45,20,518952.26,6,5849.36,2,15332.76,0,0.0,5,2731.02,15,895326.6,13,278126.61,1140,17340417.98,161,1523884.59,41,99,28021258.77,28681972.57,2701,901626.22,1363131.27,20993.42,1.0236,0.0768,0.1704,0.0002,0.0181,0.077,0.0645,0.1998,0.0396,0.0518,0.0466,0.0492,25,1
104,142,1692466.38,84,2932689.25,76,1596499.92,107,2278729.65,84,2259172.09,173,10540485.16,205,2898829.02,60,778459.3,11,67262.75,4,54240.12,3,47027.35,0,0.0,4,1908.94,10,363254.77,3,11080.03,754,12683426.44,108,1892390.44,25,59,18747610.25,21669274.61,1871,1093573.64,960400.73,21601.76,1.1558,0.0781,0.1353,0.0025,0.0031,0.0359,0.0737,0.1338,0.0759,0.0449,0.0406,0.0572,15,0
105,146,3284291.31,165,6756302.87,137,5363656.11,133,1256915.08,105,3979417.94,254,15930966.88,315,3480391.68,106,2937598.13,18,101716.34,9,35369.04,1,8177.09,0,0.0,10,4978.43,9,100514.6,5,32631.78,1150,19833967.37,162,2347859.12,59,106,34794859.12,31663535.99,2794,1330276.39,1049207.56,23786.11,0.91,0.1037,0.2134,0.0011,0.0032,0.0928,0.1694,0.1099,0.0523,0.0591,0.049,0.0476,25,1
106,155,3480156.6,148,5662644.77,142,1275121.6,162,3454937.13,115,2881229.35,275,17926739.95,338,5063328.83,100,3755042.44,11,95323.6,9,29199.51,2,23602.88,0,0.0,9,3595.67,12,942677.79,13,356054.61,1261,25060865.38,192,3875390.57,42,106,34241770.06,40745159.44,3024,1173665.79,1838677.93,24797.27,1.1899,0.0854,0.139,0.0007,0.0023,0.0922,0.0313,0.1243,0.0513,0.0489,0.047,0.0536,15,0
107,98,1180445.56,99,3218482.43,99,847657.73,110,496667.66,82,1973765.93,185,13780004.95,228,3605460.58,79,1696097.31,8,36521.24,4,9712.26,1,3951.7,0,0.0,5,1670.99,3,136583.7,4,103080.8,861,18918359.87,108,3428576.29,31,68,28358296.56,21329316.53,2022,1613327.29,729376.17,24573.5,0.7521,0.0553,0.1509,0.0005,0.0017,0.0795,0.0397,0.169,0.0485,0.049,0.049,0.0544,10,0
108,115,1338336.58,76,2375128.68,107,1782854.69,95,2232411.32,82,1866088.32,186,10150228.22,245,3789383.92,65,860752.15,9,58928.22,6,52900.35,2,17163.82,0,0.0,5,1038.64,7,310075.52,5,4499.79,856,15743907.63,121,1265631.35,18,58,18418171.74,25995638.98,2033,1109517.49,1516416.4,21846.44,1.4114,0.0515,0.0914,0.002,0.0023,0.0331,0.0686,0.1458,0.0566,0.0374,0.0526,0.0467,15,0
109,89,1057360.36,134,6102180.97,58,1401060.17,88,1367216.47,83,2692531.21,154,9577932.92,180,1839355.14,56,531181.26,10,37299.69,3,11651.84,2,24745.31,0,0.0,3,3180.54,3,67484.4,1,59464.53,776,16042353.57,106,3172018.94,28,106,20412392.34,24938493.25,1797,1576471.58,1105905.62,25237.0,1.2217,0.0424,0.2447,0.0005,0.0015,0.0213,0.0562,0.0738,0.0495,0.0746,0.0323,0.049,20,1
110,159,3717110.13,153,5175889.75,192,2664216.34,169,3782430.32,108,1936948.37,303,25025896.41,350,4645480.73,117,1083574.3,18,132111.48,13,21422.88,4,37615.89,0,0.0,7,2759.37,6,556395.24,7,166785.06,1313,24929107.03,212,4288154.0,39,114,40001570.97,39159395.48,3208,1230461.16,1609585.37,24676.11,0.9789,0.0949,0.1322,0.0005,0.0034,0.0277,0.068,0.1186,0.0496,0.0477,0.0599,0.0527,5,0
111,127,1975589.51,123,4054762.9,129,1764350.97,128,1589888.09,120,3457920.0,253,25026478.88,277,2974926.5,73,1521929.13,15,289575.53,7,98106.08,1,20487.83,0,0.0,6,5770.14,3,317761.61,10,105925.09,1092,19251145.92,147,2239249.58,27,96,32843667.42,32168247.39,2565,1421995.41,1767932.75,25345.78,0.9794,0.0614,0.126,0.003,0.009,0.0473,0.0548,0.0925,0.0495,0.048,0.0503,0.0499,0,0
112,211,2585086.97,132,4692761.1,110,2709705.85,139,1057759.89,83,1439076.77,272,20516736.64,311,4783025.44,86,2652568.61,13,341729.78,5,2836.19,1,13848.26,0,0.0,7,2807.55,6,60578.96,9,144212.85,1108,19744231.66,156,4136327.36,33,99,28879429.97,36329221.61,2720,1723825.96,2136071.55,23973.77,1.258,0.0712,0.1292,0.0001,0.0094,0.073,0.0746,0.1317,0.0776,0.0485,0.0404,0.0511,25,1
113,109,1317407.27,174,7943389.79,93,1643777.48,81,1294982.27,75,868046.88,186,14843497.49,218,2494866.42,63,1002656.24,9,82392.1,4,26895.45,2,26261.19,0,0.0,6,1122.11,9,478096.23,4,190440.08,830,14570790.11,127,3081303.38,50,124,28481407.28,21656696.9,2041,1268398.73,841660.24,24565.46,0.7604,0.0608,0.3668,0.0012,0.0038,0.0463,0.0759,0.1152,0.0534,0.0853,0.0456,0.0397,20,1
114,176,2688730.35,98,4673731.83,91,1984789.17,95,570889.16,76,1763048.93,210,12857965.04,222,2780505.88,70,1103591.14,12,140991.06,9,60215.77,2,23910.62,0,0.0,6,1459.76,7,54260.95,4,53539.75,801,18990325.03,113,838938.83,26,72,24977254.81,24753799.04,2033,1146742.4,1214693.2,24461.91,0.9911,0.1086,0.1888,0.0024,0.0057,0.0446,0.0802,0.1123,0.0866,0.0482,0.0448,0.0467,30,1
115,142,2642026.46,132,7145415.8,171,3281853.53,160,2480013.52,120,2209870.82,290,19641497.68,376,5059618.15,114,1474628.22,15,293924.91,16,45336.95,2,15399.68,0,0.0,9,5705.32,13,706818.67,8,129723.43,1211,19644261.38,252,4805756.35,49,83,31997601.22,37946611.68,3101,1628905.57,1609140.69,22555.37,1.1859,0.0696,0.1883,0.0012,0.0077,0.0389,0.0865,0.1333,0.0458,0.0426,0.0551,0.0516,25,1
116,165,3668639.5,136,3795578.93,159,2367017.11,170,1406137.68,113,1454161.28,297,21911989.26,358,8347898.91,107,2735065.0,13,100144.41,9,36680.47,4,34734.34,0,0.0,4,1401.02,10,425935.29,8,113462.95,1232,24073479.39,197,4363277.24,33,103,38615431.7,36902384.33,3072,1958643.29,1558053.09,24582.62,0.9556,0.0994,0.1029,0.001,0.0027,0.0741,0.0641,0.2262,0.0537,0.0443,0.0518,0.0553,0,0
117,144,4077402.79,142,4077480.09,118,832651.41,123,722896.15,99,3003911.89,248,15427272.54,297,4379505.09,86,1649162.68,4,28285.51,7,47172.39,1,6057.78,0,0.0,10,1918.1,7,310959.27,8,83985.06,986,16973173.62,177,2531144.39,35,107,26503778.27,28609745.49,2525,1813289.78,825969.97,21827.14,1.0795,0.1425,0.1425,0.0016,0.001,0.0576,0.0291,0.1531,0.057,0.0562,0.0467,0.0487,15,0
